()

------ PROCESSES AND THREADS (ps -A -T -Z -O pri,nice,rtprio,sched,pcy,time) ------
LABEL                          USER           PID   TID  PPID     VSZ    RSS WCHAN            ADDR S PRI  NI RTPRIO SCH PCY     TIME CMD            
u:r:priv_app:s0:c512,c768      u0_a99        5411  6050  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 remote-ui
u:r:priv_app:s0:c512,c768      u0_a99        5411  6065  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-mem-purge
u:r:priv_app:s0:c512,c768      u0_a99        5411  6066  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6067  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6068  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6069  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6070  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6071  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6072  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6073  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-utility-wo
u:r:priv_app:s0:c512,c768      u0_a99        5411  6074  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:01 mali-cmar-backe
u:r:priv_app:s0:c512,c768      u0_a99        5411  6075  3504 5595980 301760 0                   0 S  23  -4      -   0  fg 00:00:00 mali-hist-dump
u:r:priv_app:s0:c512,c768      u0_a99        5411  6103  3504 5595980 301760 0                   0 S   9  10      -   0  fg 00:00:00 pool-1-thread-1
u:r:priv_app:s0:c512,c768      u0_a99        5411  6105  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Thread-7
u:r:priv_app:s0:c512,c768      u0_a99        5411  6106  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Thread-8
u:r:priv_app:s0:c512,c768      u0_a99        5411  6206  3504 5595980 301760 0                   0 S   9  10      -   0  fg 00:00:00 pool-1-thread-2
u:r:priv_app:s0:c512,c768      u0_a99        5411  6510  3504 5595980 301760 0                   0 S   9  10      -   0  fg 00:00:00 thread-pool-0
u:r:priv_app:s0:c512,c768      u0_a99        5411  6511  3504 5595980 301760 0                   0 S   9  10      -   0  fg 00:00:00 thread-pool-1
u:r:priv_app:s0:c512,c768      u0_a99        5411  6512  3504 5595980 301760 0                   0 S   9  10      -   0  fg 00:00:00 thread-pool-2
u:r:priv_app:s0:c512,c768      u0_a99        5411  6513  3504 5595980 301760 0                   0 S   9  10      -   0  fg 00:00:00 thread-pool-3
u:r:priv_app:s0:c512,c768      u0_a99        5411  6592  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 AsyncQueryWorke
u:r:priv_app:s0:c512,c768      u0_a99        5411  7073  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5411_5
u:r:priv_app:s0:c512,c768      u0_a99        5411  7074  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5411_6
u:r:kernel:s0                  root          5501  5501     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 kbase_event
u:r:priv_app:s0:c512,c768      u0_a103       5737  5737  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:13 earchbox:search
u:r:priv_app:s0:c512,c768      u0_a103       5737  5749  3504 4572980 184120 0                   0 S  10   9      -   0  bg 00:00:02 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a103       5737  5750  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a103       5737  5752  3504 4572980 184120 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a103       5737  5753  3504 4572980 184120 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a103       5737  5754  3504 4572980 184120 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a103       5737  5755  3504 4572980 184120 0                   0 S  15   4      -   0  bg 00:00:01 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a103       5737  5756  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_1
u:r:priv_app:s0:c512,c768      u0_a103       5737  5760  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_2
u:r:priv_app:s0:c512,c768      u0_a103       5737  5773  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_3
u:r:priv_app:s0:c512,c768      u0_a103       5737  5781  3504 4572980 184120 0                   0 S  10   9      -   0  bg 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a103       5737  5811  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 SharedPreferenc
u:r:priv_app:s0:c512,c768      u0_a103       5737  5816  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 SharedPreferenc
u:r:priv_app:s0:c512,c768      u0_a103       5737  5858  3504 4572980 184120 0                   0 S  21  -2      -   0  bg 00:00:00 queued-work-loo
u:r:priv_app:s0:c512,c768      u0_a103       5737  5861  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:02 EventBus0
u:r:priv_app:s0:c512,c768      u0_a103       5737  5880  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 SharedPreferenc
u:r:priv_app:s0:c512,c768      u0_a103       5737  6051  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_4
u:r:priv_app:s0:c512,c768      u0_a103       5737  6285  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 TimerThread0
u:r:priv_app:s0:c512,c768      u0_a103       5737  6514  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 ConnectivityThr
u:r:priv_app:s0:c512,c768      u0_a103       5737  6524  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 CronetInit
u:r:priv_app:s0:c512,c768      u0_a103       5737  6528  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 IcingConnection
u:r:priv_app:s0:c512,c768      u0_a103       5737  6531  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 TaskSchedulerSe
u:r:priv_app:s0:c512,c768      u0_a103       5737  6532  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 TaskSchedulerFo
u:r:priv_app:s0:c512,c768      u0_a103       5737  6537  3504 4572980 184120 0                   0 S  21  -2      -   0  bg 00:00:00 ChromiumNet
u:r:priv_app:s0:c512,c768      u0_a103       5737  6538  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 DnsConfigServic
u:r:priv_app:s0:c512,c768      u0_a103       5737  6541  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Network File Th
u:r:priv_app:s0:c512,c768      u0_a103       5737  6543  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 TaskSchedulerFo
u:r:priv_app:s0:c512,c768      u0_a103       5737  6831  3504 4572980 184120 0                   0 S  10   9      -   0  bg 00:00:00 GoogleApiHandle
u:r:priv_app:s0:c512,c768      u0_a103       5737  7364  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 GcoreGoogleApiC
u:r:priv_app:s0:c512,c768      u0_a103       5737  7365  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 GAC_Executor[0]
u:r:priv_app:s0:c512,c768      u0_a103       5737  7371  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 GAC_Executor[1]
u:r:priv_app:s0:c512,c768      u0_a103       5737  8044  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_5
u:r:priv_app:s0:c512,c768      u0_a103       5737  8258  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_6
u:r:priv_app:s0:c512,c768      u0_a103       5737  8663  3504 4572980 184120 0                   0 S   9  10      -   0  bg 00:00:00 glide-active-re
u:r:priv_app:s0:c512,c768      u0_a103       5737 12033  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_7
u:r:priv_app:s0:c512,c768      u0_a103       5737 12155  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 mdh-standalone-
u:r:priv_app:s0:c512,c768      u0_a103       5737 13524  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_8
u:r:priv_app:s0:c512,c768      u0_a103       5737 15663  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_9
u:r:priv_app:s0:c512,c768      u0_a103       5737 16910  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5737_A
u:r:priv_app:s0:c512,c768      u0_a103       5737 20101  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 Greco3Thread0
u:r:priv_app:s0:c512,c768      u0_a103       5737 21789  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 UserFacing28
u:r:priv_app:s0:c512,c768      u0_a103       5737 21790  3504 4572980 184120 0                   0 S   9  10      -   0  bg 00:00:00 NonUserFacing20
u:r:priv_app:s0:c512,c768      u0_a103       5737 21791  3504 4572980 184120 0                   0 S   9  10      -   0  bg 00:00:00 NonUserFacing21
u:r:priv_app:s0:c512,c768      u0_a103       5737 21792  3504 4572980 184120 0                   0 S   9  10      -   0  bg 00:00:00 NonUserFacing22
u:r:priv_app:s0:c512,c768      u0_a103       5737 21801  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 UserFacing30
u:r:priv_app:s0:c512,c768      u0_a103       5737 21810  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 UserFacing31
u:r:priv_app:s0:c512,c768      u0_a103       5737 21811  3504 4572980 184120 0                   0 S  19   0      -   0  bg 00:00:00 UserFacing29
u:r:priv_app:s0:c512,c768      u0_a103       5737 22187  3504 4572980 184120 0                   0 S   9  10      -   0  bg 00:00:00 NonUserFacing23
u:r:priv_app:s0:c512,c768      u0_a103       5737 22191  3504 4572980 184120 0                   0 S   9  10      -   0  bg 00:00:00 NonUserFacing25
u:r:priv_app:s0:c512,c768      u0_a103       5737 22192  3504 4572980 184120 0                   0 S   9  10      -   0  bg 00:00:00 NonUserFacing24
u:r:platform_app:s0:c512,c768  u0_a181       5827  5827  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:02 oid.inputmethod
u:r:platform_app:s0:c512,c768  u0_a181       5827  5836  3504 4527676 191404 0                   0 S  10   9      -   0  bg 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  u0_a181       5827  5846  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  u0_a181       5827  5849  3504 4527676 191404 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  u0_a181       5827  5850  3504 4527676 191404 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  u0_a181       5827  5851  3504 4527676 191404 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  u0_a181       5827  5852  3504 4527676 191404 0                   0 S  15   4      -   0  bg 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  u0_a181       5827  5855  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5827_1
u:r:platform_app:s0:c512,c768  u0_a181       5827  5859  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5827_2
u:r:platform_app:s0:c512,c768  u0_a181       5827  5873  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5827_3
u:r:platform_app:s0:c512,c768  u0_a181       5827  5971  3504 4527676 191404 0                   0 S   0  19      -   0  bg 00:00:00 Thread-6
u:r:platform_app:s0:c512,c768  u0_a181       5827  6128  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 SoundPool
u:r:platform_app:s0:c512,c768  u0_a181       5827  6129  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 SoundPoolThread
u:r:platform_app:s0:c512,c768  u0_a181       5827  6165  3504 4527676 191404 0                   0 S  21  -2      -   0  bg 00:00:00 queued-work-loo
u:r:platform_app:s0:c512,c768  u0_a181       5827  6614  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5827_4
u:r:platform_app:s0:c512,c768  u0_a181       5827  6684  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Thread-9
u:r:platform_app:s0:c512,c768  u0_a181       5827  6695  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Thread-10
u:r:platform_app:s0:c512,c768  u0_a181       5827  6816  3504 4527676 191404 0                   0 S  38 -19      -   0  bg 00:00:00 Sound thread
u:r:platform_app:s0:c512,c768  u0_a181       5827  6817  3504 4527676 191404 0                   0 S  38 -19      -   0  bg 00:00:00 Vibration threa
u:r:platform_app:s0:c512,c768  u0_a181       5827  7072  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5827_5
u:r:platform_app:s0:c512,c768  u0_a181       5827 11230  3504 4527676 191404 0                   0 S  19   0      -   0  bg 00:00:00 Binder:5827_6
u:r:priv_app:s0:c512,c768      u0_a38        6021  6021  3504 4129212 188928 0                   0 S  19   0      -   0  fg 00:00:23 gle.android.gms
u:r:priv_app:s0:c512,c768      u0_a38        6021  6028  3504 4129212 188928 0                   0 S  10   9      -   0  fg 00:00:02 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a38        6021  6031  3504 4129212 188928 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a38        6021  6033  3504 4129212 188928 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a38        6021  6034  3504 4129212 188928 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a38        6021  6036  3504 4129212 188928 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
